Date,trapVisitID,subSiteName,turbidity,waterVel,dissolvedOxygen,waterDepth,Environmental.comments
2018/05/14 00:00:00,8804,ST004L1,4.74,0.5,10.56,NA,River too deep to measure (300cm+)
2018/05/15 00:00:00,8806,ST004L1,4.9,0.6,8.85,NA,River too deep to measure (300cm+)
2018/05/16 00:00:00,8808,ST004L1,4.1,0.5,10.72,NA,River too deep to measure (300cm+)
2018/05/17 00:00:00,8810,ST004L1,4.11,0.6,10.93,NA,River too deep to measure (300cm+)
2018/05/18 00:00:00,8813,ST004L1,NA,0.8,9.2,NA,"River too deep to measure (300cm+)

Turbidity not recorded"
2018/05/20 00:00:00,8814,ST004L1,NA,0.8,9.96,NA,"River too deep to measure (300cm+)

"
2018/05/21 00:00:00,8816,ST004L1,3.5,0.9,10.85,NA,River too deep to measure (300cm+)
2018/05/22 00:00:00,8817,ST004L1,2.11,0.7,10.9,NA,River too deep to measure (300cm+)
2018/05/23 00:00:00,8820,ST004L1,3.9,0.6,10.69,NA,River too deep to measure (300cm+)
2018/05/24 00:00:00,8822,ST004L1,4.28,0.8,10.81,NA,River too deep to measure (300cm+)
2018/05/25 00:00:00,8824,ST004L1,2.02,0.6,10.86,NA,River too deep to measure (300cm+)
2019/02/02 00:00:00,8850,ST004L1,NA,0.6,10.74,120,NA
2019/02/03 00:00:00,8851,ST004L1,8.42,0.8,10.98,209,NA
2019/02/04 00:00:00,8852,ST004L1,9.27,NA,10.94,NA,Depth and velocity not recorded.
2019/02/05 00:00:00,8853,ST004L1,13.26,0.8,10.93,285,NA
2019/02/06 00:00:00,8855,ST004L1,12.69,0.6,11.72,283,NA
2019/02/07 00:00:00,8857,ST004L1,5.64,0.6,11.65,260,NA
2019/02/08 00:00:00,8859,ST004L1,5.42,0.6,12.4,258,NA
2019/02/09 00:00:00,8863,ST004L1,5.28,0.5,11.55,242,NA
2019/02/10 00:00:00,8864,ST004L1,6.09,0.4,11.61,220,NA
2019/02/11 00:00:00,8865,ST004L1,6.69,0.5,11.53,235,NA
2019/02/12 00:00:00,8867,ST004L1,7.88,0.6,11.84,255,NA
2019/02/13 00:00:00,8870,ST004L1,5.05,0.6,11.56,240,NA
2019/02/14 00:00:00,8871,ST004L1,3.88,0.6,11.2,235,NA
2019/02/15 00:00:00,8873,ST004L1,6.44,0.6,10.35,255,NA
2019/02/16 00:00:00,8875,ST004L1,18.7,0.5,11.48,275,NA
2019/02/17 00:00:00,8877,ST004L1,7.57,0.7,11.54,NA,River depth too deep to measure (300+ cm)
2019/02/18 00:00:00,8879,ST004L1,7.26,0.5,11.78,NA,NA
2019/02/19 00:00:00,8880,ST004L1,6.7,0.6,12.26,NA,NA
2019/02/20 00:00:00,8885,ST004L1,4.19,0.5,11.31,NA,River too deep to measure depth (300 cm +)
2019/02/20 00:00:00,8886,ST004L1,NA,0.6,12.36,288,NA
2019/02/21 00:00:00,8887,ST004L1,3.75,1.1,11.58,NA,NA
2019/02/22 00:00:00,8892,ST004L1,4.25,0.9,12.18,NA,NA
2019/02/23 00:00:00,8893,ST004L1,5.32,0.9,12.61,305,NA
2019/02/24 00:00:00,8894,ST004L1,4.83,0.6,12.62,294,NA
2019/02/25 00:00:00,8895,ST004L1,4.04,0.8,12.64,286,NA
2019/02/26 00:00:00,8898,ST004L1,4.78,1,11.63,286,NA
2019/02/27 00:00:00,8899,ST004L1,5.8,1.1,11.71,268,NA
2019/02/28 00:00:00,8901,ST004L1,4.17,1,12.44,277,NA
2019/03/01 00:00:00,8904,ST004L1,5.79,0.6,11.85,NA,River too deep to measure (300 + cm)
2019/03/04 00:00:00,8905,ST004L1,NA,0.8,11.3,NA,River too deep to measure (300 + cm)
2019/03/05 00:00:00,8907,ST004L1,5.21,1,11.33,NA,River too deep to measure (300 + cm)
2019/03/06 00:00:00,8909,ST004L1,6.71,0.9,11.43,NA,River too deep to measure (300 + cm)
2019/03/07 00:00:00,8912,ST004L1,7.96,0.8,11.06,NA,River too deep to measure (300 + cm)
2019/03/08 00:00:00,8913,ST004L1,6.99,0.9,10.89,NA,River too deep to measure (300 + cm)
2019/03/09 00:00:00,8914,ST004L1,6.1,0.6,11,NA,River too deep to measure (300 + cm)
2019/03/10 00:00:00,8918,ST004L1,6.22,0.7,11.03,NA,River too deep to measure (300 + cm)
2019/03/11 00:00:00,8919,ST004L1,5.66,0.8,12.06,NA,River too deep to measure (300 + cm)
2019/03/12 00:00:00,8921,ST004L1,5.02,0.9,11.14,NA,River too deep to measure (300 + cm)
2019/03/13 00:00:00,8922,ST004L1,6.05,0.6,11.27,NA,River too deep to measure (300 + cm)
2019/03/14 00:00:00,8925,ST004L1,6.31,0.8,11.46,NA,River too deep to measure (300 + cm)
2019/03/15 00:00:00,8927,ST004L1,4.68,0.8,12.06,NA,River too deep to measure (300 + cm)
2019/03/16 00:00:00,8931,ST004L1,4.7,0.8,11.53,NA,River too deep to measure (300 + cm)
2019/03/17 00:00:00,8932,ST004L1,4.43,0.8,11.73,NA,River too deep to measure (300 + cm)
2019/03/18 00:00:00,8933,ST004L1,4.35,1,12.88,NA,River too deep to measure (300 + cm)
2019/03/19 00:00:00,8935,ST004L1,4.24,0.6,11.72,NA,River too deep to measure (300 + cm)
2019/03/20 00:00:00,8937,ST004L1,4.03,0.8,11.7,NA,River too deep to measure (300 + cm)
2019/03/21 00:00:00,8939,ST004L1,3.64,0.8,12.15,NA,River too deep to measure (300 + cm)
2019/03/22 00:00:00,8941,ST004L1,5.15,0.8,11.05,NA,River too deep to measure (300 + cm)
2019/03/23 00:00:00,8946,ST004L1,3.8,0.8,11.46,NA,River too deep to measure (300 + cm)
2019/03/24 00:00:00,8947,ST004L1,9.61,0.8,11.88,NA,River too deep to measure (300 + cm)
2019/03/25 00:00:00,8948,ST004L1,5.34,0.9,11.98,NA,River too deep to measure (300 + cm)
2019/03/26 00:00:00,8949,ST004L1,4.64,1,12.38,NA,River too deep to measure (300 + cm)
2019/03/27 00:00:00,8951,ST004L1,4.25,1,11.23,NA,River too deep to measure (300 + cm)
2019/03/28 00:00:00,8953,ST004L1,NA,NA,12.22,NA,"Depth, velocity and turbidity not recorded."
2019/03/29 00:00:00,8954,ST004L1,5.16,0.6,11.67,NA,River too deep to measure (300 + cm)
2019/03/30 00:00:00,8957,ST004L1,3.36,0.9,9.79,NA,River too deep to measure (300 + cm)
2019/03/31 00:00:00,8960,ST004L1,3.78,0.6,12.34,NA,River too deep to measure (300 + cm)
2019/04/01 00:00:00,8961,ST004L1,4.08,1,12.18,NA,"River too deep to measure (300 + cm)

D.O. meter missing film- possibly inaccurate readings."
2019/04/02 00:00:00,8963,ST004L1,3.85,0.8,13.53,NA,River too deep to measure (300 + cm)
2019/04/03 00:00:00,8965,ST004L1,3.97,1,12.77,NA,River too deep to measure (300 + cm)
2019/04/04 00:00:00,8967,ST004L1,2.79,0.8,12.72,NA,River too deep to measure (300 + cm)
2019/04/05 00:00:00,8969,ST004L1,3.69,0.8,13.4,NA,River too deep to measure (300 + cm)
2019/04/06 00:00:00,8973,ST004L1,4.46,1,13.51,NA,River too deep to measure (300 + cm)
2019/04/07 00:00:00,8974,ST004L1,2.81,1.1,13.22,NA,River too deep to measure (300 + cm)
2019/04/08 00:00:00,8975,ST004L1,4.1,1,13.5,NA,River too deep to measure (300 + cm)
2019/04/09 00:00:00,8979,ST004L1,4.84,0.8,12.75,NA,River too deep to measure (300 + cm)
2019/04/10 00:00:00,8980,ST004L1,4.16,1,12.92,NA,River too deep to measure (300 + cm)
2019/04/11 00:00:00,8981,ST004L1,3.71,0.8,12.2,NA,River too deep to measure (300 + cm)
2019/04/12 00:00:00,8986,ST004L1,3.14,0.7,12.95,NA,River too deep to measure (300 + cm)
2019/04/13 00:00:00,8987,ST004L1,2.89,0.6,12.27,NA,River too deep to measure (300 + cm)
2019/04/14 00:00:00,8988,ST004L1,3.62,0.8,12.75,NA,River too deep to measure (300 + cm)
2019/04/15 00:00:00,8989,ST004L1,3.28,0.9,13.1,NA,River too deep to measure (300 + cm)
2019/04/16 00:00:00,8992,ST004L1,3.59,1,12.61,NA,River too deep to measure (300 + cm)
2019/04/17 00:00:00,8993,ST004L1,3.01,1,13.06,NA,River too deep to measure (300 + cm)
2019/04/18 00:00:00,8995,ST004L1,4.05,0.8,13.24,NA,River too deep to measure (300 + cm)
2019/04/19 00:00:00,9000,ST004L1,2.86,0.9,12.2,NA,River too deep to measure (300 + cm)
2019/04/20 00:00:00,9001,ST004L1,2.58,0.8,12.65,NA,River too deep to measure (300 + cm)
2019/04/21 00:00:00,9002,ST004L1,2.94,0.9,12.48,NA,River too deep to measure (300 + cm)
2019/04/22 00:00:00,9003,ST004L1,4.07,0.8,12.26,NA,River too deep to measure (300 + cm)
2019/04/23 00:00:00,9006,ST004L1,3.72,0.8,12.52,NA,River too deep to measure (300 + cm)
2019/04/24 00:00:00,9007,ST004L1,3.09,0.8,11.26,NA,River too deep to measure (300 + cm)
2019/04/25 00:00:00,9009,ST004L1,1.97,0.7,11.22,NA,River too deep to measure (300 + cm)
2019/04/26 00:00:00,9011,ST004L1,3.59,0.8,12.35,NA,River too deep to measure (300 + cm)
2019/04/29 00:00:00,9013,ST004L1,NA,0.8,10.65,NA,River too deep to measure (300 + cm)
2019/04/30 00:00:00,9015,ST004L1,3.37,0.7,11.6,NA,River too deep to measure (300 + cm)
2019/05/01 00:00:00,9018,ST004L1,2.29,0.9,12.25,NA,River too deep to measure (300 + cm)
2019/05/02 00:00:00,9019,ST004L1,3.08,0.6,12.56,NA,River too deep to measure (300 + cm)
2019/05/03 00:00:00,9020,ST004L1,4.83,1,11.26,NA,River too deep to measure (300 + cm)
2019/05/06 00:00:00,9023,ST004L1,NA,0.6,12.26,NA,River too deep to measure (300 + cm)
2019/05/07 00:00:00,9025,ST004L1,4.92,0.9,11.91,NA,River too deep to measure (300 + cm)
2019/05/08 00:00:00,9027,ST004L1,3.97,0.8,12.6,NA,River too deep to measure (300 + cm)
2019/05/09 00:00:00,9029,ST004L1,3.85,0.8,11.9,NA,River too deep to measure (300 + cm)
2019/05/10 00:00:00,9031,ST004L1,2.7,0.8,12.36,NA,River too deep to measure (300 + cm)
2019/05/13 00:00:00,9033,ST004L1,NA,0.6,11.56,NA,River too deep to measure (300 + cm)
2019/05/14 00:00:00,9035,ST004L1,5.24,0.7,11.06,NA,River too deep to measure (300 + cm)
2019/05/15 00:00:00,9038,ST004L1,5.05,0.8,11.46,NA,River too deep to measure (300 + cm)
2019/05/16 00:00:00,9039,ST004L1,5.5,0.8,12.09,NA,River too deep to measure (300 + cm)
2019/05/17 00:00:00,9041,ST004L1,6.73,0.6,12.04,NA,NA
2019/05/20 00:00:00,9043,ST004L1,NA,0.8,12.38,NA,River too deep to measure (300 + cm)
2019/05/21 00:00:00,9045,ST004L1,4.36,1,11,NA,NA
2019/05/22 00:00:00,9047,ST004L1,3.94,0.6,11.86,NA,River too deep to measure (300 + cm)
2019/05/23 00:00:00,9049,ST004L1,4.2,0.6,12.51,NA,River too deep to measure (300 + cm)
2019/05/24 00:00:00,9051,ST004L1,2.22,0.6,12.15,NA,River too deep to measure (300 + cm)
2019/05/27 00:00:00,9055,ST004L1,NA,0.6,11.05,263,NA
2019/05/28 00:00:00,9056,ST004L1,5.19,0.6,10.83,284,NA
2019/05/29 00:00:00,9058,ST004L1,3.01,0.9,11.48,NA,River too deep to measure (300 + cm)
2019/05/30 00:00:00,9061,ST004L1,2.14,0.6,11.6,NA,River too deep to measure (300 + cm)
2019/05/31 00:00:00,9062,ST004L1,3.98,0.6,12.15,NA,River too deep to measure (300 + cm)
2019/06/03 00:00:00,9064,ST004L1,NA,0.6,10.06,225,NA
2019/06/04 00:00:00,9066,ST004L1,6.16,0.7,10.37,246,NA
2019/06/05 00:00:00,9069,ST004L1,3.1,0.7,11.28,280,NA
2019/06/06 00:00:00,9070,ST004L1,2.68,0.6,11.23,280,NA
2019/06/07 00:00:00,9072,ST004L1,4.52,0.7,10.35,274,NA
2019/06/10 00:00:00,9076,ST004L1,NA,0.6,10.58,233,NA
2019/06/11 00:00:00,9077,ST004L1,2.31,0.6,10.57,252,NA
2019/06/12 00:00:00,9078,ST004L1,3.1,0.6,10.79,269,NA
2019/06/13 00:00:00,9080,ST004L1,3.47,0.6,10.84,267,NA
2019/06/14 00:00:00,9082,ST004L1,3.9,0.7,10.61,259,NA
2019/06/17 00:00:00,9085,ST004L1,NA,0.6,10.18,210,NA
2019/06/18 00:00:00,9086,ST004L1,1.94,0.6,10.12,230,NA
2019/06/19 00:00:00,9089,ST004L1,2.41,0.6,10.91,238,NA
2019/06/20 00:00:00,9090,ST004L1,5.06,0.7,10.65,281,NA
2020/01/06 00:00:00,9093,ST004L1,NA,0.6,10.2,176,Depth recorded from back of trap as instead of parallel with front of cone.
2020/01/07 00:00:00,9094,ST004L1,2.29,0.8,12.51,150,NA
2020/01/08 00:00:00,9095,ST004L1,2.27,0.7,9.53,184,NA
2020/01/09 00:00:00,9098,ST004L1,1.81,0.8,11.6,140,NA
2020/01/10 00:00:00,9102,ST004L1,1.7,0.6,12.05,182,NA
2020/01/12 00:00:00,9103,ST004L1,NA,0.7,12.3,221,NA
2020/01/13 00:00:00,9104,ST004L1,2.15,0.6,11.5,168,NA
2020/01/14 00:00:00,9107,ST004L1,1.3,0.6,11.73,154,NA
2020/01/15 00:00:00,9108,ST004L1,1.82,0.6,11.97,198,NA
2020/01/16 00:00:00,9110,ST004L1,1.74,0.7,9.92,165,NA
2020/01/17 00:00:00,9121,ST004L1,2.43,0.7,12.09,170,NA
2020/01/18 00:00:00,9122,ST004L1,1.96,0.6,11.87,192,NA
2020/01/20 00:00:00,9123,ST004L1,NA,0.8,11.47,190,NA
2020/01/21 00:00:00,9124,ST004L1,NA,0.7,12.28,172,NA
2020/01/22 00:00:00,9125,ST004L1,1.59,0.6,11.62,171,NA
2020/01/23 00:00:00,9126,ST004L1,1.83,0.6,11.15,181,NA
2020/01/24 00:00:00,9127,ST004L1,1.76,0.6,11.34,175,NA
2020/01/25 00:00:00,9128,ST004L1,1.01,0.6,10.94,191,NA
2020/01/26 00:00:00,9129,ST004L1,1.77,0.6,11.08,174,NA
2020/01/27 00:00:00,9130,ST004L1,2.47,0.6,9.43,168,NA
2020/01/28 00:00:00,9131,ST004L1,2.81,NA,9.8,180,Forgot velocity meter
2020/01/29 00:00:00,9145,ST004L1,2.56,0.6,11.69,179,NA
2020/01/30 00:00:00,9146,ST004L1,2.23,0.5,11.47,201,NA
2020/01/31 00:00:00,9147,ST004L1,1.46,0.6,11.58,183,NA
2020/02/01 00:00:00,9148,ST004L1,1.75,0.6,10.91,177,NA
2020/02/02 00:00:00,9149,ST004L1,2.5,0.7,9.5,160,NA
2020/02/03 00:00:00,9150,ST004L1,1.6,0.8,13.32,173,NA
2020/02/04 00:00:00,9151,ST004L1,3.19,0.6,12.25,263,NA
2020/02/05 00:00:00,9152,ST004L1,6.26,0.8,10.9,310,Depth > 300 cm
2020/02/06 00:00:00,9153,ST004L1,2.63,0.8,11.98,310,Depth > 300 cm
2020/02/07 00:00:00,9154,ST004L1,1.91,NA,11.37,310,Depth > 300 cm
2020/02/08 00:00:00,9155,ST004L1,2.57,NA,11.22,310,Depth is > 300 cm
2020/02/09 00:00:00,9156,ST004L1,3.02,NA,12.34,252,NA
2020/02/10 00:00:00,9157,ST004L1,2.02,NA,11.5,220,velocity meter non-functioning
2020/02/11 00:00:00,9158,ST004L1,1.55,NA,11.67,219,velocity meter non-functioning
2020/02/12 00:00:00,9159,ST004L1,1.48,NA,10.82,205,velocity meter non-functioning
2020/02/13 00:00:00,9160,ST004L1,2.21,NA,11.42,203,velocity meter non-functioning
2020/02/14 00:00:00,9171,ST004L1,2.13,NA,12.01,129,No Velocimeter
2020/02/15 00:00:00,9172,ST004L1,2.12,NA,10.19,160,No Velocimeter
2020/02/16 00:00:00,9173,ST004L1,1.27,NA,10.24,131,No Velocimeter
2020/02/17 00:00:00,9174,ST004L1,2.54,NA,10.28,140,Velocimeter broken
2020/02/18 00:00:00,9175,ST004L1,1.74,NA,10.36,135,Velocimeter broken
2020/02/19 00:00:00,9176,ST004L1,2.78,NA,10.33,137,Broken Velocimeter
2020/02/20 00:00:00,9178,ST004L1,2.16,NA,10.7,153,Broken Velocimeter
2020/02/21 00:00:00,9184,ST004L1,3.18,0.4,11.45,241,Velocity was taken after the debris was cleared in front of the traps
2020/02/22 00:00:00,9186,ST004L1,2.33,0.7,11.35,258,NA
2020/02/23 00:00:00,9187,ST004L1,2.42,0.9,11.27,310,NA
2020/02/24 00:00:00,9185,ST004L1,2.19,NA,11.26,310,Broken Velocimeter; Depth > 300cm
2020/02/24 00:00:00,9354,ST004L1,NA,NA,11.26,310,No velocimeter
2020/02/25 00:00:00,9183,ST004L1,1.95,NA,11.93,295,Broken Velocimeter
2020/02/26 00:00:00,9192,ST004L1,2.57,NA,11.65,310,Depth > 300cm ; velocimeter is broken
2020/02/27 00:00:00,9193,ST004L1,2.15,NA,11.62,310,Depth > 300 cm; No velocimeter
2020/02/28 00:00:00,9194,ST004L1,2.41,NA,11.59,310,No velocimeter; Depth > 300 cm
2020/02/29 00:00:00,9198,ST004L1,1.49,0.72,11.33,310,Depth > 300 cm
2020/03/01 00:00:00,9199,ST004L1,1.57,NA,11.12,285,No Velocimeter
2020/03/02 00:00:00,9200,ST004L1,1.91,NA,12.06,310,"Depth > 300 cm, Debris > 300, No Velocimeter"
2020/03/03 00:00:00,9204,ST004L1,3.28,0.74,11.35,310,Depth > 300 cm
2020/03/04 00:00:00,9203,ST004L1,3.12,NA,11.23,310,"velocity meter not working, depth > 300 cm"
2020/03/05 00:00:00,9213,ST004L1,1.87,NA,11.45,285,Velocimeter not working
2020/03/06 00:00:00,9214,ST004L1,2.1,0.79,11.28,278,NA
2020/03/07 00:00:00,9215,ST004L1,2.81,0.81,10.66,237,NA
2020/03/08 00:00:00,9225,ST004L1,1.89,NA,10.8,243,velocimeter broke
2020/03/09 00:00:00,9226,ST004L1,1.69,NA,11.01,232,Velocimeter malfunction
2020/03/10 00:00:00,9227,ST004L1,2.91,NA,10.39,209,Velocimeter not working
2020/03/11 00:00:00,9228,ST004L1,3.69,NA,11.21,209,NA
2020/03/12 00:00:00,9229,ST004L1,2.35,0.52,10.38,143,NA
2020/03/13 00:00:00,9230,ST004L1,3.16,0.47,9.2,120,NA
2020/03/14 00:00:00,9357,ST004L1,NA,0.46,9.05,106,NA
2020/03/14 00:00:00,9231,ST004L1,3.12,0.46,9.05,106,NA
2020/03/15 00:00:00,9232,ST004L1,4.31,NA,9.45,116,Velocimeter malfunction
2020/03/16 00:00:00,9233,ST004L1,3.41,NA,9.6,115,Velocimeter not working
2020/03/17 00:00:00,9234,ST004L1,3.32,0.56,10.05,120,NA
2020/03/18 00:00:00,9235,ST004L1,4.89,0.35,10.8,123,NA
2020/03/19 00:00:00,9236,ST004L1,4.77,NA,9.37,95,Velocimeter out of battery
2020/03/24 00:00:00,9237,ST004L1,NA,0.46,9.44,239,NA
2020/03/25 00:00:00,9238,ST004L1,1.95,0.28,9.14,100,NA
2020/03/26 00:00:00,9252,ST004L1,2.27,NA,9.24,67,NA
2020/03/27 00:00:00,9358,ST004L1,NA,NA,9.1,95,NA
2020/03/27 00:00:00,9251,ST004L1,1.94,NA,9.1,95,NA
2020/03/28 00:00:00,9250,ST004L1,2.47,0.32,8.54,122,NA
2020/03/29 00:00:00,9249,ST004L1,3.15,NA,9.2,70,NA
2020/03/30 00:00:00,9248,ST004L1,2.62,NA,8.6,80,NA
2020/03/31 00:00:00,9247,ST004L1,3.07,NA,8.21,85,NA
2020/04/01 00:00:00,9246,ST004L1,2.45,NA,8.38,80,NA
2020/04/02 00:00:00,9254,ST004L1,2.58,0.4,8.56,80,NA
2020/04/03 00:00:00,9257,ST004L1,3.66,0.4,8.64,85,NA
2020/04/04 00:00:00,9258,ST004L1,3.44,0.5,8.74,85,NA
2020/04/05 00:00:00,9262,ST004L1,2.36,0.4,8.75,75,NA
2020/04/06 00:00:00,9263,ST004L1,2.7,0.4,9.38,85,NA
2020/04/07 00:00:00,9264,ST004L1,48,0.5,9.66,155,NA
2020/04/08 00:00:00,9267,ST004L1,18.79,0.6,8.86,145,NA
2020/04/09 00:00:00,9268,ST004L1,11.24,0.5,8.86,147,NA
2020/04/10 00:00:00,9269,ST004L1,6.52,0.6,9.58,206,NA
2020/04/11 00:00:00,9270,ST004L1,4.21,0.5,9.04,188,NA
2020/04/12 00:00:00,9271,ST004L1,3.91,NA,8.65,150,velocimeter nonfunctional
2020/04/13 00:00:00,9278,ST004L1,4.3,NA,8.53,190,NA
2020/04/14 00:00:00,9279,ST004L1,4.53,NA,8.8,181,Velocimeter not working
2020/04/15 00:00:00,9280,ST004L1,3.47,NA,9.59,205,NA
2020/04/16 00:00:00,9281,ST004L1,3.14,NA,8.73,192,NA
2020/04/17 00:00:00,9287,ST004L1,2.96,NA,8.37,184,Velocimeter not working
2020/04/18 00:00:00,9288,ST004L1,2.48,NA,8.24,178,NA
2020/04/19 00:00:00,9289,ST004L1,3.42,NA,8.96,205,Velocimeter not working
2020/04/20 00:00:00,9290,ST004L1,3.45,NA,9.43,235,Velocimeter not working
2020/04/21 00:00:00,9291,ST004L1,3.14,NA,9.03,230,NA
2020/04/22 00:00:00,9294,ST004L1,4.15,NA,9.22,161,NA
2020/04/23 00:00:00,9295,ST004L1,2.67,0.5,7.57,161,NA
2020/04/24 00:00:00,9298,ST004L1,5.36,0.7,8.35,220,NA
2020/04/25 00:00:00,9299,ST004L1,3.66,0.6,9.27,238,NA
2020/04/26 00:00:00,9301,ST004L1,2.74,NA,9.05,178,NA
2020/04/27 00:00:00,9307,ST004L1,3.7,NA,8.02,165,NA
2020/04/28 00:00:00,9308,ST004L1,2.88,NA,8.31,175,NA
2020/04/29 00:00:00,9309,ST004L1,3.24,NA,9.11,208,No Velocimeter
2020/04/30 00:00:00,9310,ST004L1,1.88,NA,8.43,210,No Velocimeter
2020/05/01 00:00:00,9311,ST004L1,2.15,NA,8.31,151,No velocimeter
2020/05/02 00:00:00,9313,ST004L1,2.59,NA,6.72,160,"No Velocimeter, D.O. needs to be recalibrated"
2020/05/03 00:00:00,9320,ST004L1,6.66,NA,8.6,201,NA
2020/05/04 00:00:00,9321,ST004L1,2.04,NA,9,220,NA
2020/05/05 00:00:00,9322,ST004L1,2.84,NA,8.72,190,NA
2020/05/06 00:00:00,9325,ST004L1,3.28,NA,7.99,176,No velocimeter
2020/05/07 00:00:00,9327,ST004L1,3.71,0.6,8.09,202,NA
2020/05/08 00:00:00,9332,ST004L1,4.99,0.6,9.06,197,NA
2020/05/09 00:00:00,9333,ST004L1,2.42,0.6,8.63,200,NA
2020/05/11 00:00:00,9334,ST004L1,NA,NA,7.91,206,No Velocimeter
2020/05/12 00:00:00,9335,ST004L1,1.73,NA,8.67,205,No Velocimeter
2020/05/13 00:00:00,9337,ST004L1,4.22,NA,8.75,190,No velocimeter
2020/05/14 00:00:00,9339,ST004L1,3.14,NA,9.17,217,NA
2020/05/15 00:00:00,9342,ST004L1,1.89,NA,9.08,216,No velocimeter
2020/05/18 00:00:00,9343,ST004L1,NA,NA,9.36,261,No velocimeter
2020/05/19 00:00:00,9345,ST004L1,2.68,NA,9.2,285,No velocimeter
2020/05/20 00:00:00,9347,ST004L1,2.18,NA,9.1,279,No velocimeter
2020/05/21 00:00:00,9349,ST004L1,2.54,NA,9.62,310,Depth >300 cm ; no velocimeter
2020/05/22 00:00:00,9351,ST004L1,3.07,NA,9.5,280,No velocimeter
2017/02/01 00:00:00,8298,ST004L1B,NA,NA,NA,160,NA
2017/02/02 00:00:00,8299,ST004L1B,NA,NA,NA,149,Water temp not recorded.  Turbidity not recorded. D.O. not recorded. Water velocity not recorded.
2017/02/03 00:00:00,8300,ST004L1B,5.14,NA,NA,142,Water temp not recorded. D.O. not recorded. Water velocity not recorded.
2017/02/04 00:00:00,8301,ST004L1B,5.42,NA,7.15,144,Water velocity not recorded.
2017/02/05 00:00:00,8306,ST004L1B,4.57,NA,8.1,155,Water velocity not recorded.
2017/02/06 00:00:00,8307,ST004L1B,5.63,NA,7.75,135,Water velocity not recorded.
2017/02/07 00:00:00,8308,ST004L1B,14.31,NA,8.13,149,Water velocity not recorded.
