Date,trapVisitID,subSiteName,turbidity,waterVel,dissolvedOxygen,waterDepth,Environmental.comments
2018/05/22 00:00:00,8818,ST004L1B,4.22,0.6,10.9,NA,River too deep to measure (300cm+)
2018/05/23 00:00:00,8819,ST004L1B,4.65,0.4,10.69,NA,River too deep to measure (300cm+)
2018/05/24 00:00:00,8821,ST004L1B,4.23,0.7,10.81,NA,River too deep to measure (300cm+)
2018/05/25 00:00:00,8823,ST004L1B,2.5,0.2,10.86,NA,River too deep to measure (300cm+)
2019/01/10 00:00:00,8825,ST004L1B,NA,0.3,11.3,140,NA
2019/01/11 00:00:00,8826,ST004L1B,3.96,0.3,10.85,170,NA
2019/01/15 00:00:00,8827,ST004L1B,NA,0.3,12.35,145,NA
2019/01/16 00:00:00,8828,ST004L1B,2.4,0.4,12.5,135,NA
2019/01/17 00:00:00,8829,ST004L1B,14.16,0.3,10.77,200,NA
2019/01/18 00:00:00,8830,ST004L1B,57,0.4,10.25,245,NA
2019/01/19 00:00:00,8831,ST004L1B,37.6,0.4,9.35,218,NA
2019/01/20 00:00:00,8832,ST004L1B,15.9,0.3,9.13,210,NA
2019/01/21 00:00:00,8833,ST004L1B,9.85,0.3,10.41,193,NA
2019/01/22 00:00:00,8834,ST004L1B,7.67,0.3,10.96,215,NA
2019/01/23 00:00:00,8835,ST004L1B,15.42,0.3,11.4,189,NA
2019/01/24 00:00:00,8836,ST004L1B,6.42,0.3,11.53,201,NA
2019/01/25 00:00:00,8837,ST004L1B,4.99,0.2,11.51,164,NA
2019/01/26 00:00:00,8838,ST004L1B,3.8,0.1,10.29,155,NA
2019/01/27 00:00:00,8839,ST004L1B,3.64,0.3,12,165,NA
2019/01/28 00:00:00,8840,ST004L1B,2.19,0.2,10.97,165,NA
2019/01/29 00:00:00,8841,ST004L1B,2.77,0.3,9.91,162,NA
2019/01/30 00:00:00,8842,ST004L1B,2.07,0.3,11.3,165,NA
2019/01/31 00:00:00,8843,ST004L1B,2.39,0.3,10.55,163,NA
2019/02/01 00:00:00,8844,ST004L1B,2.92,0.3,10.54,164,NA
2019/02/02 00:00:00,8846,ST004L1B,4.04,0.5,10.74,186,NA
2019/02/03 00:00:00,8847,ST004L1B,6.33,0.6,10.98,284,NA
2019/02/04 00:00:00,8848,ST004L1B,9.07,NA,10.94,NA,Depth and velocity not recorded.
2019/02/05 00:00:00,8849,ST004L1B,15.2,0.5,10.93,172,NA
2019/02/06 00:00:00,8854,ST004L1B,13.86,0.4,11.72,158,NA
2019/02/07 00:00:00,8856,ST004L1B,5.85,0.4,11.65,156,NA
2019/02/08 00:00:00,8858,ST004L1B,5.96,0.4,12.4,179,NA
2019/02/09 00:00:00,8860,ST004L1B,5.07,0.4,11.55,152,NA
2019/02/10 00:00:00,8861,ST004L1B,6.9,0.3,11.61,163,NA
2019/02/11 00:00:00,8862,ST004L1B,5.43,0.5,11.53,164,NA
2019/02/12 00:00:00,8866,ST004L1B,8.05,0.4,11.84,193,NA
2019/02/13 00:00:00,8868,ST004L1B,5.18,0.4,11.56,180,NA
2019/02/14 00:00:00,8869,ST004L1B,4.32,0.3,11.2,164,NA
2019/02/15 00:00:00,8872,ST004L1B,7.25,0.4,10.35,183,NA
2019/02/16 00:00:00,8874,ST004L1B,17.6,0.4,11.48,200,NA
2019/02/17 00:00:00,8876,ST004L1B,8.84,0.5,11.54,280,NA
2019/02/18 00:00:00,8878,ST004L1B,8.14,0.9,11.78,282,NA
2019/02/19 00:00:00,8881,ST004L1B,3.92,0.5,12.26,243,NA
2019/02/20 00:00:00,8882,ST004L1B,5.17,0.4,11.31,225,NA
2019/02/20 00:00:00,8883,ST004L1B,NA,0.6,12.36,245,NA
2019/02/21 00:00:00,8884,ST004L1B,3.8,0.8,11.58,260,NA
2019/02/22 00:00:00,8888,ST004L1B,4.19,0.6,12.18,270,NA
2019/02/23 00:00:00,8889,ST004L1B,5.59,0.6,12.61,266,NA
2019/02/24 00:00:00,8890,ST004L1B,4.13,0.6,12.62,NA,River too deep to measure (300 + cm)
2019/02/25 00:00:00,8891,ST004L1B,4.16,0.5,12.64,282,NA
2019/02/26 00:00:00,8896,ST004L1B,4.23,0.8,11.63,293,NA
2019/02/27 00:00:00,8897,ST004L1B,4.81,0.8,11.71,NA,River too deep to measure (300+ cm)
2019/02/28 00:00:00,8900,ST004L1B,3.73,0.6,12.44,NA,River too deep to measure (300+ cm)
2019/03/01 00:00:00,8902,ST004L1B,6.76,0.4,11.89,299,NA
2019/03/04 00:00:00,8903,ST004L1B,NA,0.5,11.3,NA,River too deep to measure (300 + cm)
2019/03/05 00:00:00,8906,ST004L1B,5.95,0.6,11.33,NA,River too deep to measure (300 + cm)
2019/03/06 00:00:00,8908,ST004L1B,8.54,0.6,11.43,NA,River too deep to measure (300 + cm)
2019/03/07 00:00:00,8910,ST004L1B,5.84,0.3,11.06,NA,River too deep to measure (300 + cm)
2019/03/08 00:00:00,8911,ST004L1B,7.36,0.4,10.89,NA,River too deep to measure (300 + cm)
2019/03/09 00:00:00,8915,ST004L1B,6.43,0.3,11,NA,River too deep to measure (300 + cm)
2019/03/10 00:00:00,8916,ST004L1B,6.75,0.5,11.03,NA,River too deep to measure (300 + cm)
2019/03/11 00:00:00,8917,ST004L1B,6.24,0.5,12.06,NA,River too deep to measure (300 + cm)
2019/03/12 00:00:00,8920,ST004L1B,5.75,0.7,11.14,NA,"River too deep to measure (300 + cm)

Velocity flucuates from 0.7  to 0.2 m/s when in eddy."
2019/03/13 00:00:00,8923,ST004L1B,6.67,0.4,11.27,NA,River too deep to measure (300 + cm)
2019/03/14 00:00:00,8924,ST004L1B,5.74,0.6,11.46,NA,River too deep to measure (300 + cm)
2019/03/15 00:00:00,8926,ST004L1B,4.74,0.5,12.06,NA,River too deep to measure (300 + cm)
2019/03/16 00:00:00,8928,ST004L1B,5.11,0.5,11.53,NA,River too deep to measure (300 + cm)
2019/03/17 00:00:00,8929,ST004L1B,4.53,0.5,11.73,NA,River too deep to measure (300 + cm)
2019/03/18 00:00:00,8930,ST004L1B,4.72,0.3,12.88,NA,River too deep to measure (300 + cm)
2019/03/19 00:00:00,8934,ST004L1B,5.06,0.4,11.72,NA,River too deep to measure (300 + cm)
2019/03/20 00:00:00,8936,ST004L1B,5.66,0.4,11.7,NA,River too deep to measure (300 + cm)
2019/03/21 00:00:00,8938,ST004L1B,3.69,0.5,12.15,NA,River too deep to measure (300 + cm)
2019/03/22 00:00:00,8940,ST004L1B,5.8,0.6,11.05,NA,River too deep to measure (300 + cm)
2019/03/23 00:00:00,8942,ST004L1B,3.94,0.7,11.46,NA,River too deep to measure (300 + cm)
2019/03/24 00:00:00,8943,ST004L1B,10,0.5,11.88,NA,River too deep to measure (300 + cm)
2019/03/25 00:00:00,8944,ST004L1B,4.77,0.9,11.98,NA,River too deep to measure (300 + cm)
2019/03/26 00:00:00,8945,ST004L1B,3.99,0.5,13.38,NA,River too deep to measure (300 + cm)
2019/03/27 00:00:00,8950,ST004L1B,3.96,0.4,11.23,NA,River too deep to measure (300 + cm)
2019/03/28 00:00:00,8952,ST004L1B,NA,NA,12.22,NA,"Velocity, depth and turbidity were not recorded."
2019/03/29 00:00:00,8955,ST004L1B,4.41,0.3,11.67,NA,River too deep to measure (300 + cm)
2019/03/30 00:00:00,8956,ST004L1B,3.52,0.6,9.79,NA,River too deep to measure (300 + cm)
2019/03/31 00:00:00,8958,ST004L1B,3.74,0.5,12.34,NA,River too deep to measure (300 + cm)
2019/04/01 00:00:00,8959,ST004L1B,4.14,0.6,12.18,NA,"River too deep to measure 9300 + cm)

D.O. Meter missing film- possibly not accurate"
2019/04/02 00:00:00,8962,ST004L1B,4.62,0.5,13.53,NA,River too deep to measure (300 + cm)
2019/04/03 00:00:00,8964,ST004L1B,3.72,0.6,12.77,NA,River too deep to measure (300 + cm)
2019/04/04 00:00:00,8966,ST004L1B,3.09,0.3,12.72,NA,River too deep to measure (300 + cm)
2019/04/05 00:00:00,8968,ST004L1B,3.62,0.5,13.4,NA,River too deep to measure (300 + cm)
2019/04/06 00:00:00,8970,ST004L1B,3.65,0.4,13.51,NA,River too deep to measure (300 + cm)
2019/04/07 00:00:00,8971,ST004L1B,3.5,0.5,13.22,NA,River too deep to measure (300 + cm)
2019/04/08 00:00:00,8972,ST004L1B,5.41,0.8,13.5,NA,River too deep to measure (300 + cm)
2019/04/09 00:00:00,8976,ST004L1B,4.75,0.3,12.75,NA,River too deep to measure (300 + cm)
2019/04/10 00:00:00,8977,ST004L1B,4.26,0.5,12.92,NA,River too deep to measure (300 + cm)
2019/04/11 00:00:00,8978,ST004L1B,4.2,0.6,12.2,NA,River too deep to measure (300 + cm)
2019/04/12 00:00:00,8982,ST004L1B,3.18,0.5,12.95,NA,River too deep to measure (300 + cm)
2019/04/13 00:00:00,8983,ST004L1B,2.79,0.6,12.27,NA,River too deep to measure (300 + cm)
2019/04/14 00:00:00,8984,ST004L1B,3.53,0.3,12.75,NA,River too deep to measure (300 + cm)
2019/04/15 00:00:00,8985,ST004L1B,3.23,0.4,13.1,NA,River too deep to measure (300 + cm)
2019/04/16 00:00:00,8990,ST004L1B,3.88,0.3,12.61,NA,River too deep to measure (300 + cm)
2019/04/17 00:00:00,8991,ST004L1B,2.48,0.6,13.06,NA,River too deep to measure (300 + cm)
2019/04/18 00:00:00,8994,ST004L1B,3.61,0.5,13.24,NA,River too deep to measure (300 + cm)
2019/04/19 00:00:00,8996,ST004L1B,3.83,0.5,12.2,NA,River too deep to measure (300 + cm)
2019/04/20 00:00:00,8997,ST004L1B,2.86,0.5,12.65,NA,River too deep to measure (300 + cm)
2019/04/21 00:00:00,8998,ST004L1B,3.42,0.5,12.48,NA,River too deep to measure (300 + cm)
2019/04/22 00:00:00,8999,ST004L1B,4.18,0.4,12.26,NA,River too deep to measure (300 + cm)
2019/04/23 00:00:00,9004,ST004L1B,3.4,0.6,12.52,NA,River too deep to measure (300 + cm)
2019/04/24 00:00:00,9005,ST004L1B,3.78,0.6,11.26,NA,River too deep to measure (300 + cm)
2019/04/25 00:00:00,9008,ST004L1B,2.33,0.5,11.22,NA,River too deep to measure (300 + cm)
2019/04/26 00:00:00,9010,ST004L1B,3.25,0.4,12.35,NA,River too deep to measure (300 + cm)
2019/04/29 00:00:00,9012,ST004L1B,NA,0.6,10.65,NA,River too deep to measure (300 + cm)
2019/04/30 00:00:00,9014,ST004L1B,3.98,0.6,11.6,NA,River too deep to measure (300 + cm)
2019/05/01 00:00:00,9016,ST004L1B,2.32,0.6,12.25,NA,River too deep to measure (300 + cm)
2019/05/02 00:00:00,9017,ST004L1B,2.57,0.4,12.56,NA,River too deep to measure (300 + cm)
2019/05/03 00:00:00,9021,ST004L1B,4.84,0.7,11.26,NA,River too deep to measure (300 + cm)
2019/05/06 00:00:00,9022,ST004L1B,NA,0.5,12.26,NA,River too deep to measure (300 + cm)
2019/05/07 00:00:00,9024,ST004L1B,5.25,0.4,11.91,NA,River too deep to measure (300 + cm)
2019/05/08 00:00:00,9026,ST004L1B,3.41,0.5,12.6,NA,River too deep to measure (300 + cm)
2019/05/09 00:00:00,9028,ST004L1B,3.61,0.6,11.9,NA,River too deep to measure (300 + cm)
2019/05/10 00:00:00,9030,ST004L1B,3.6,0.5,12.36,NA,River too deep to measure (300 + cm)
2019/05/13 00:00:00,9032,ST004L1B,NA,0.5,11.56,NA,River too deep to measure (300 + cm)
2019/05/14 00:00:00,9034,ST004L1B,5.09,0.4,11.06,NA,River too deep to measure (300 + cm)
2019/05/15 00:00:00,9036,ST004L1B,4.92,0.5,11.46,NA,River too deep to measure (300 + cm)
2019/05/16 00:00:00,9037,ST004L1B,5.02,0.6,12.09,NA,NA
2019/05/17 00:00:00,9040,ST004L1B,5.41,0.6,12.04,NA,River too deep to measure (300 + cm)
2019/05/20 00:00:00,9042,ST004L1B,NA,0.5,12.38,NA,River too deep to measure (300 + cm)
2019/05/21 00:00:00,9044,ST004L1B,4.52,0.6,11,NA,River too deep to measure (300 + cm)
2019/05/22 00:00:00,9046,ST004L1B,5.47,0.5,11.86,NA,River too deep to measure (300 + cm)
2019/05/23 00:00:00,9048,ST004L1B,4.78,0.4,12.51,NA,River too deep to measure (300 + cm)
2019/05/24 00:00:00,9050,ST004L1B,2.76,0.4,12.15,NA,River too deep to measure (300 + cm)
2019/05/27 00:00:00,9052,ST004L1B,NA,0.4,11.05,246,NA
2019/05/28 00:00:00,9053,ST004L1B,4.51,0.4,10.83,253,NA
2019/05/29 00:00:00,9057,ST004L1B,6.02,0.7,11.48,NA,River too deep to measure (300 + cm)
2019/05/30 00:00:00,9059,ST004L1B,2.81,0.5,11.6,285,NA
2019/05/31 00:00:00,9060,ST004L1B,3.99,0.4,12.15,300,NA
2019/06/03 00:00:00,9063,ST004L1B,NA,0.5,10.06,269,NA
2019/06/04 00:00:00,9065,ST004L1B,6.54,0.6,10.37,275,NA
2019/06/05 00:00:00,9067,ST004L1B,2.27,0.6,11.28,300,NA
2019/06/06 00:00:00,9068,ST004L1B,2.4,0.5,11.23,287,NA
2019/06/07 00:00:00,9071,ST004L1B,2.91,0.5,10.35,277,NA
2019/06/10 00:00:00,9073,ST004L1B,NA,0.4,10.58,252,NA
2019/06/11 00:00:00,9074,ST004L1B,2.61,0.5,10.57,281,NA
2019/06/12 00:00:00,9075,ST004L1B,3.78,0.4,10.79,275,NA
2019/06/13 00:00:00,9079,ST004L1B,3.86,0.4,10.84,266,NA
2019/06/14 00:00:00,9081,ST004L1B,3.63,0.4,10.61,259,NA
2019/06/17 00:00:00,9083,ST004L1B,NA,0.4,10.18,224,NA
2019/06/18 00:00:00,9084,ST004L1B,2.13,0.4,10.12,229,NA
2019/06/19 00:00:00,9087,ST004L1B,2.33,0.4,10.91,236,NA
2019/06/20 00:00:00,9088,ST004L1B,4.53,0.5,10.65,285,NA
2020/01/06 00:00:00,9091,ST004L1B,NA,0.7,10.2,204,Depth recorded from back of trap as instead of parallel with front of cone.
2020/01/07 00:00:00,9092,ST004L1B,2.43,0.6,12.51,283,NA
2020/01/08 00:00:00,9096,ST004L1B,2.29,0.6,9.53,293,NA
2020/01/09 00:00:00,9097,ST004L1B,2.38,0.6,11.6,284,NA
2020/01/10 00:00:00,9099,ST004L1B,1.71,0.5,12.05,281,NA
2020/01/12 00:00:00,9100,ST004L1B,NA,0.5,12.3,288,NA
2020/01/13 00:00:00,9101,ST004L1B,1.98,0.6,11.5,280,NA
2020/01/14 00:00:00,9105,ST004L1B,1.83,0.5,11.73,284,NA
2020/01/15 00:00:00,9106,ST004L1B,1.83,0.5,11.97,281,NA
2020/01/16 00:00:00,9109,ST004L1B,1.89,0.5,9.92,285,NA
2020/01/17 00:00:00,9111,ST004L1B,2.78,0.6,12.09,291,NA
2020/01/18 00:00:00,9112,ST004L1B,2.39,0.6,11.87,300,NA
2020/01/20 00:00:00,9113,ST004L1B,NA,0.7,11.47,207,NA
2020/01/21 00:00:00,9114,ST004L1B,2.02,0.5,12.28,293,NA
2020/01/22 00:00:00,9115,ST004L1B,1.68,0.4,11.62,289,NA
2020/01/23 00:00:00,9116,ST004L1B,1.77,0.5,11.15,279,NA
2020/01/24 00:00:00,9117,ST004L1B,1.72,0.5,11.34,277,NA
2020/01/25 00:00:00,9118,ST004L1B,1.33,0.4,10.94,274,NA
2020/01/26 00:00:00,9119,ST004L1B,2.17,0.5,11.08,282,NA
2020/01/27 00:00:00,9120,ST004L1B,2.8,0.5,9.43,282,NA
2020/01/28 00:00:00,9132,ST004L1B,2.67,NA,9.8,279,Forgot velocity meter
2020/01/29 00:00:00,9133,ST004L1B,2.29,0.4,11.69,277,NA
2020/01/30 00:00:00,9134,ST004L1B,1.94,NA,11.47,280,NA
2020/01/31 00:00:00,9136,ST004L1B,1.65,0.5,11.58,280,NA
2020/02/01 00:00:00,9135,ST004L1B,1.73,0.5,10.91,283,NA
2020/02/02 00:00:00,9137,ST004L1B,2.72,0.6,9.5,280,NA
2020/02/03 00:00:00,9138,ST004L1B,1.99,0.6,13.32,287,NA
2020/02/04 00:00:00,9139,ST004L1B,2.57,0.5,12.25,310,Depth is >300 cm
2020/02/05 00:00:00,9140,ST004L1B,6.1,0.9,10.9,310,Depth > 300 cm
2020/02/06 00:00:00,9141,ST004L1B,4.82,0.5,11.98,310,Depth > 300 cm
2020/02/07 00:00:00,9142,ST004L1B,2.45,NA,11.37,310,Depth > 300 cm
2020/02/08 00:00:00,9143,ST004L1B,1.94,NA,11.22,310,Depth > 300 cm
2020/02/09 00:00:00,9144,ST004L1B,2.08,NA,12.34,310,depth > 300 cm
2020/02/10 00:00:00,9161,ST004L1B,2.03,NA,11.5,305,velocity meter non-functioning
2020/02/11 00:00:00,9162,ST004L1B,2.09,NA,11.67,294,velocity meter non-functioning
2020/02/12 00:00:00,9352,ST004L1B,1.36,NA,10.82,267,Velocity meter non-functioning
2020/02/13 00:00:00,9164,ST004L1B,2.17,NA,11.42,274,velocity meter non-functioning
2020/02/14 00:00:00,9165,ST004L1B,2.5,NA,12.01,251,No Velocimeter
2020/02/15 00:00:00,9166,ST004L1B,3.35,NA,10.19,226,No Velocimeter
2020/02/16 00:00:00,9167,ST004L1B,1.53,NA,10.24,230,NA
2020/02/17 00:00:00,9168,ST004L1B,2.6,NA,10.28,190,NA
2020/02/18 00:00:00,9169,ST004L1B,1.53,NA,10.36,199,No Velocimeter
2020/02/19 00:00:00,9170,ST004L1B,2.28,NA,10.33,221,No Velocimeter
2020/02/20 00:00:00,9177,ST004L1B,3.16,NA,10.7,200,Velocimeter broken
2020/02/21 00:00:00,9179,ST004L1B,2.92,0.3,11.45,310,NA
2020/02/22 00:00:00,9180,ST004L1B,2.39,0.5,11.35,310,NA
2020/02/23 00:00:00,9188,ST004L1B,3.33,0.6,11.27,310,Depth > 300 cm
2020/02/24 00:00:00,9353,ST004L1B,NA,NA,11.26,310,No velocity meter
2020/02/24 00:00:00,9181,ST004L1B,2.45,NA,11.26,310,Broken Velocimeter
2020/02/25 00:00:00,9182,ST004L1B,2.41,NA,11.93,310,Broken Velocimeter
2020/02/26 00:00:00,9189,ST004L1B,2.12,NA,11.65,310,Depth > 300 cm; Velocimeter broken
2020/02/27 00:00:00,9190,ST004L1B,3.41,NA,11.62,310,Depth > 300 cm
2020/02/28 00:00:00,9191,ST004L1B,2.46,NA,11.59,310,Depth > 350 cm; No velocimeter
2020/02/29 00:00:00,9195,ST004L1B,1.05,0.63,11.33,310,Depth > 300 cm
2020/03/01 00:00:00,9196,ST004L1B,1.22,NA,11.12,310,Depth > 300 cm
2020/03/02 00:00:00,9197,ST004L1B,2.21,NA,12.06,310,"Depth > 300 cm; Debris > 300 gallons, velocimeter does not work"
2020/03/03 00:00:00,9201,ST004L1B,3.08,0.55,11.35,310,NA
2020/03/04 00:00:00,9202,ST004L1B,3.24,NA,11.23,310,Velocity meter not working.
2020/03/05 00:00:00,9205,ST004L1B,1.97,NA,11.45,310,Depth > 300 cm ; Velocimeter not working
2020/03/06 00:00:00,9206,ST004L1B,2,0.68,11.28,310,Depth > 300 cm
2020/03/07 00:00:00,9207,ST004L1B,2.55,0.75,10.66,310,Depth > 300 cm
2020/03/08 00:00:00,9208,ST004L1B,2.79,NA,10.8,310,Velocimeter broken; Depth > 300 cm
2020/03/09 00:00:00,9209,ST004L1B,1.37,NA,11.01,310,Velocimeter broken; Depth > 300 cm
2020/03/10 00:00:00,9210,ST004L1B,3.42,NA,10.39,298,Velocimeter broken
2020/03/11 00:00:00,9211,ST004L1B,2.84,NA,11.21,298,Velocimeter broken
2020/03/12 00:00:00,9212,ST004L1B,2.26,0.49,10.38,310,Depth > 300 cm
2020/03/13 00:00:00,9216,ST004L1B,2.49,0.38,9.2,243,NA
2020/03/14 00:00:00,9217,ST004L1B,2.61,0.39,9.05,223,NA
2020/03/14 00:00:00,9355,ST004L1B,NA,0.4,9.05,244,NA
2020/03/15 00:00:00,9218,ST004L1B,3.33,0.4,9.45,244,NA
2020/03/16 00:00:00,9219,ST004L1B,2.96,NA,9.6,250,Velocimeter not working
2020/03/17 00:00:00,9220,ST004L1B,3.47,0.41,10.05,248,NA
2020/03/18 00:00:00,9221,ST004L1B,3.86,0.19,10.8,239,NA
2020/03/19 00:00:00,9222,ST004L1B,4.44,NA,9.37,221,Velocimeter out of battery
2020/03/24 00:00:00,9223,ST004L1B,NA,0.42,9.44,60,NA
2020/03/25 00:00:00,9224,ST004L1B,2.33,0.35,9.14,237,NA
2020/03/26 00:00:00,9245,ST004L1B,2.21,NA,9.24,227,NA
2020/03/27 00:00:00,9244,ST004L1B,2.2,NA,9.1,185,NA
2020/03/27 00:00:00,9356,ST004L1B,NA,NA,9.1,185,NA
2020/03/28 00:00:00,9243,ST004L1B,2.45,0.31,8.54,147,NA
2020/03/29 00:00:00,9242,ST004L1B,3.64,NA,9.2,182,NA
2020/03/30 00:00:00,9241,ST004L1B,2.65,NA,8.6,179,NA
2020/03/31 00:00:00,9240,ST004L1B,2.74,NA,8.21,135,NA
2020/04/01 00:00:00,9239,ST004L1B,3.49,NA,8.38,156,NA
2020/04/02 00:00:00,9253,ST004L1B,3.05,0.3,8.56,138,NA
2020/04/03 00:00:00,9255,ST004L1B,3.59,0.3,8.64,133,NA
2020/04/04 00:00:00,9256,ST004L1B,2.92,0.4,8.74,133,NA
2020/04/05 00:00:00,9259,ST004L1B,2.32,0.4,8.75,149,NA
2020/04/06 00:00:00,9260,ST004L1B,3.09,0.4,9.38,166,NA
2020/04/07 00:00:00,9261,ST004L1B,58.1,0.5,9.66,253,NA
2020/04/08 00:00:00,9265,ST004L1B,19.43,0.5,8.86,225,NA
2020/04/09 00:00:00,9266,ST004L1B,9.38,0.4,8.86,135,NA
2020/04/10 00:00:00,9272,ST004L1B,4.91,0.5,9.58,200,NA
2020/04/11 00:00:00,9273,ST004L1B,3.64,0.5,9.04,156,NA
2020/04/12 00:00:00,9274,ST004L1B,3.02,NA,8.65,194,velocimeter nonfunctional
2020/04/13 00:00:00,9275,ST004L1B,3.43,NA,8.53,135,NA
2020/04/14 00:00:00,9323,ST004L1B,4.88,NA,8.8,206,No velocimeter
2020/04/15 00:00:00,9276,ST004L1B,4.52,NA,9.59,193,NA
2020/04/16 00:00:00,9277,ST004L1B,2.98,NA,8.73,145,Velocimeter not working
2020/04/17 00:00:00,9282,ST004L1B,2.06,NA,8.37,134,Velocimeter not working
2020/04/18 00:00:00,9283,ST004L1B,2.92,NA,8.24,146,NA
2020/04/19 00:00:00,9284,ST004L1B,4.67,NA,8.96,232,NA
2020/04/20 00:00:00,9285,ST004L1B,3.02,NA,9.43,267,Velocimeter not working
2020/04/21 00:00:00,9286,ST004L1B,3.81,NA,9.03,252,NA
2020/04/22 00:00:00,9292,ST004L1B,4.26,NA,9.22,204,NA
2020/04/23 00:00:00,9293,ST004L1B,3.45,0.4,7.57,168,NA
2020/04/24 00:00:00,9296,ST004L1B,6.82,0.6,8.35,165,NA
2020/04/25 00:00:00,9297,ST004L1B,4.3,0.4,9.27,154,NA
2020/04/26 00:00:00,9300,ST004L1B,3.99,NA,9.05,188,NA
2020/04/27 00:00:00,9302,ST004L1B,4.66,NA,8.02,200,No velocimeter
2020/04/28 00:00:00,9303,ST004L1B,2.96,NA,8.31,203,NA
2020/04/29 00:00:00,9304,ST004L1B,2.61,NA,9.11,225,No velocimeter
2020/04/30 00:00:00,9305,ST004L1B,1.68,NA,8.43,182,NA
2020/05/01 00:00:00,9306,ST004L1B,3.2,NA,8.31,126,No Velocimeter
2020/05/02 00:00:00,9312,ST004L1B,2.99,NA,6.72,156,"No Velocimeter, D.O. needs to be recalibrated"
2020/05/03 00:00:00,9317,ST004L1B,5.65,NA,8.6,177,NA
2020/05/04 00:00:00,9318,ST004L1B,2.65,NA,9,261,NA
2020/05/05 00:00:00,9319,ST004L1B,NA,NA,8.72,181,NA
2020/05/06 00:00:00,9324,ST004L1B,3,NA,7.99,209,No velocimeter
2020/05/07 00:00:00,9326,ST004L1B,4.63,0.5,8.09,179,NA
2020/05/08 00:00:00,9331,ST004L1B,3.28,0.5,9.06,135,NA
2020/05/09 00:00:00,9330,ST004L1B,1.4,0.5,8.63,133,NA
2020/05/11 00:00:00,9328,ST004L1B,NA,NA,7.91,187,No Velocimeter
2020/05/12 00:00:00,9329,ST004L1B,2.15,NA,8.67,177,No velocimeter
2020/05/13 00:00:00,9336,ST004L1B,3.04,NA,8.75,185,No velocimeter
2020/05/14 00:00:00,9338,ST004L1B,3.44,NA,9.17,202,NA
2020/05/15 00:00:00,9340,ST004L1B,2.4,NA,9.08,211,No velocimeter
2020/05/18 00:00:00,9341,ST004L1B,NA,NA,9.36,222,No velocimeter
2020/05/19 00:00:00,9344,ST004L1B,3.33,NA,9.2,310,Too deep to measure / no velocimeter
2020/05/20 00:00:00,9346,ST004L1B,2.86,NA,9.1,297,No velocimeter
2020/05/21 00:00:00,9348,ST004L1B,3.18,NA,9.62,285,No velocimeter
2020/05/22 00:00:00,9350,ST004L1B,NA,NA,9.5,310,No velocimeter; depth > 300 cm
